gene_id	tissue	expression
ENSG00000135346.8	Pituitary	5094
ENSG00000135346.8	Pituitary	914.8
ENSG00000135346.8	Pituitary	8548
ENSG00000135346.8	Pituitary	1869
ENSG00000135346.8	Pituitary	3091
ENSG00000135346.8	Pituitary	1169
ENSG00000135346.8	Pituitary	3799
ENSG00000135346.8	Pituitary	1717
ENSG00000135346.8	Pituitary	8169
ENSG00000135346.8	Pituitary	3907
ENSG00000135346.8	Pituitary	2403
ENSG00000135346.8	Pituitary	786.3
ENSG00000135346.8	Pituitary	6229
ENSG00000135346.8	Pituitary	5366
ENSG00000135346.8	Pituitary	1572
ENSG00000135346.8	Pituitary	7270
ENSG00000135346.8	Pituitary	4262
ENSG00000135346.8	Pituitary	1836
ENSG00000135346.8	Pituitary	919.9
ENSG00000135346.8	Pituitary	1198
ENSG00000135346.8	Pituitary	2313
ENSG00000135346.8	Pituitary	702.9
ENSG00000135346.8	Pituitary	734.6
ENSG00000135346.8	Pituitary	956.6
ENSG00000135346.8	Pituitary	3201
ENSG00000135346.8	Pituitary	183.1
ENSG00000135346.8	Pituitary	4913
ENSG00000135346.8	Pituitary	4466
ENSG00000135346.8	Pituitary	3927
ENSG00000135346.8	Pituitary	2466
ENSG00000135346.8	Pituitary	211.3
ENSG00000135346.8	Pituitary	561.3
ENSG00000135346.8	Pituitary	3816
ENSG00000135346.8	Pituitary	5457
ENSG00000135346.8	Pituitary	4845
ENSG00000135346.8	Pituitary	2086
ENSG00000135346.8	Pituitary	3183
ENSG00000135346.8	Pituitary	289.5
ENSG00000135346.8	Pituitary	4602
ENSG00000135346.8	Pituitary	354.4
ENSG00000135346.8	Pituitary	7384
ENSG00000135346.8	Pituitary	8411
ENSG00000135346.8	Pituitary	2837
ENSG00000135346.8	Pituitary	8280
ENSG00000135346.8	Pituitary	4007
ENSG00000135346.8	Pituitary	983.6
ENSG00000135346.8	Pituitary	9147
ENSG00000135346.8	Pituitary	6853
ENSG00000135346.8	Pituitary	7118
ENSG00000135346.8	Pituitary	199.5
ENSG00000135346.8	Pituitary	6341
ENSG00000135346.8	Pituitary	1862
ENSG00000135346.8	Pituitary	808.4
ENSG00000135346.8	Pituitary	2710
ENSG00000135346.8	Pituitary	6888
ENSG00000135346.8	Pituitary	108.8
ENSG00000135346.8	Pituitary	1209
ENSG00000135346.8	Pituitary	526.8
ENSG00000135346.8	Pituitary	706
ENSG00000135346.8	Pituitary	0
ENSG00000135346.8	Pituitary	4589
ENSG00000135346.8	Pituitary	1882
ENSG00000135346.8	Pituitary	21.52
ENSG00000135346.8	Pituitary	3763
ENSG00000135346.8	Pituitary	5180
ENSG00000135346.8	Pituitary	5358
ENSG00000135346.8	Pituitary	4396
ENSG00000135346.8	Pituitary	1785
ENSG00000135346.8	Pituitary	5944
ENSG00000135346.8	Pituitary	3907
ENSG00000135346.8	Pituitary	2174
ENSG00000135346.8	Pituitary	5298
ENSG00000135346.8	Pituitary	3677
ENSG00000135346.8	Pituitary	5095
ENSG00000135346.8	Pituitary	6426
ENSG00000135346.8	Pituitary	3855
ENSG00000135346.8	Pituitary	1198
ENSG00000135346.8	Pituitary	2490
ENSG00000135346.8	Pituitary	162.4
ENSG00000135346.8	Pituitary	3847
ENSG00000135346.8	Pituitary	3708
ENSG00000135346.8	Pituitary	1.203e+04
ENSG00000135346.8	Pituitary	592.8
ENSG00000135346.8	Pituitary	6301
ENSG00000135346.8	Pituitary	6325
ENSG00000135346.8	Pituitary	1.569e+04
ENSG00000135346.8	Pituitary	2830
ENSG00000135346.8	Pituitary	1382
ENSG00000135346.8	Pituitary	1704
ENSG00000135346.8	Pituitary	2325
ENSG00000135346.8	Pituitary	1132
ENSG00000091704.9	Pancreas	3.25e+04
ENSG00000091704.9	Pancreas	6.494e+04
ENSG00000091704.9	Pancreas	4.911e+04
ENSG00000091704.9	Pancreas	3.62e+04
ENSG00000091704.9	Pancreas	4.634e+04
ENSG00000091704.9	Pancreas	5.906e+04
ENSG00000091704.9	Pancreas	6.305e+04
ENSG00000091704.9	Pancreas	6.389e+04
ENSG00000091704.9	Pancreas	8.379e+04
ENSG00000091704.9	Pancreas	4.046e+04
ENSG00000091704.9	Pancreas	6.088e+04
ENSG00000091704.9	Pancreas	7.276e+04
ENSG00000091704.9	Pancreas	4.637e+04
ENSG00000091704.9	Pancreas	1.811e+04
ENSG00000091704.9	Pancreas	5.837e+04
ENSG00000091704.9	Pancreas	4.47e+04
ENSG00000091704.9	Pancreas	5.26e+04
ENSG00000091704.9	Pancreas	6.709e+04
ENSG00000091704.9	Pancreas	8.578e+04
ENSG00000091704.9	Pancreas	5.776e+04
ENSG00000091704.9	Pancreas	6.719e+04
ENSG00000091704.9	Pancreas	3.789e+04
ENSG00000091704.9	Pancreas	7.58e+04
ENSG00000091704.9	Pancreas	3.724e+04
ENSG00000091704.9	Pancreas	4.22e+04
ENSG00000091704.9	Pancreas	6.637e+04
ENSG00000091704.9	Pancreas	5.713e+04
ENSG00000091704.9	Pancreas	3e+04
ENSG00000091704.9	Pancreas	1.712e+04
ENSG00000091704.9	Pancreas	6.767e+04
ENSG00000091704.9	Pancreas	4.394e+04
ENSG00000091704.9	Pancreas	5.2e+04
ENSG00000091704.9	Pancreas	3.703e+04
ENSG00000091704.9	Pancreas	2.31e+04
ENSG00000091704.9	Pancreas	2.959e+04
ENSG00000091704.9	Pancreas	3.063e+04
ENSG00000091704.9	Pancreas	7.356e+04
ENSG00000091704.9	Pancreas	5.657e+04
ENSG00000091704.9	Pancreas	4.736e+04
ENSG00000091704.9	Pancreas	2.037e+04
ENSG00000091704.9	Pancreas	6.046e+04
ENSG00000091704.9	Pancreas	6.483e+04
ENSG00000091704.9	Pancreas	5.872e+04
ENSG00000091704.9	Pancreas	2.732e+04
ENSG00000091704.9	Pancreas	5.133e+04
ENSG00000091704.9	Pancreas	7.089e+04
ENSG00000091704.9	Pancreas	4.208e+04
ENSG00000091704.9	Pancreas	2.218e+04
ENSG00000091704.9	Pancreas	3.783e+04
ENSG00000091704.9	Pancreas	4e+04
ENSG00000091704.9	Pancreas	3.506e+04
ENSG00000091704.9	Pancreas	4286
ENSG00000091704.9	Pancreas	5.195e+04
ENSG00000091704.9	Pancreas	3.181e+04
ENSG00000091704.9	Pancreas	5.198e+04
ENSG00000091704.9	Pancreas	6.437e+04
ENSG00000091704.9	Pancreas	5.327e+04
ENSG00000091704.9	Pancreas	7.864e+04
ENSG00000091704.9	Pancreas	7.021e+04
ENSG00000091704.9	Pancreas	6.131e+04
ENSG00000091704.9	Pancreas	9463
ENSG00000091704.9	Pancreas	5.549e+04
ENSG00000091704.9	Pancreas	2.934e+04
ENSG00000091704.9	Pancreas	5.071e+04
ENSG00000091704.9	Pancreas	5.73e+04
ENSG00000091704.9	Pancreas	3.825e+04
ENSG00000091704.9	Pancreas	3.44e+04
ENSG00000091704.9	Pancreas	5.979e+04
ENSG00000091704.9	Pancreas	1.993e+04
ENSG00000091704.9	Pancreas	8.189e+04
ENSG00000091704.9	Pancreas	3.509e+04
ENSG00000091704.9	Pancreas	5.667e+04
ENSG00000091704.9	Pancreas	3.092e+04
ENSG00000091704.9	Pancreas	6.604e+04
ENSG00000091704.9	Pancreas	9.024e+04
ENSG00000091704.9	Pancreas	6.101e+04
ENSG00000091704.9	Pancreas	2.903e+04
ENSG00000091704.9	Pancreas	5.865e+04
ENSG00000091704.9	Pancreas	5.015e+04
ENSG00000091704.9	Pancreas	4.585e+04
ENSG00000091704.9	Pancreas	6.433e+04
ENSG00000091704.9	Pancreas	1.442e+04
ENSG00000091704.9	Pancreas	5.22e+04
ENSG00000091704.9	Pancreas	3.88e+04
ENSG00000091704.9	Pancreas	8.864e+04
ENSG00000091704.9	Pancreas	3.916e+04
ENSG00000091704.9	Pancreas	5.285e+04
ENSG00000091704.9	Pancreas	6.036e+04
ENSG00000091704.9	Pancreas	6.923e+04
ENSG00000091704.9	Pancreas	4.471e+04
ENSG00000091704.9	Pancreas	2.49e+04
ENSG00000091704.9	Pancreas	5.575e+04
ENSG00000091704.9	Pancreas	3.134e+04
ENSG00000091704.9	Pancreas	3.795e+04
ENSG00000091704.9	Pancreas	4.706e+04
ENSG00000091704.9	Pancreas	4.493e+04
ENSG00000091704.9	Pancreas	6.675e+04
ENSG00000091704.9	Pancreas	6.752e+04
ENSG00000091704.9	Pancreas	4.987e+04
ENSG00000091704.9	Pancreas	7.048e+04
ENSG00000091704.9	Pancreas	4.891e+04
ENSG00000091704.9	Pancreas	7.373e+04
ENSG00000091704.9	Pancreas	5.595e+04
ENSG00000091704.9	Pancreas	6.04e+04
ENSG00000091704.9	Pancreas	3.787e+04
ENSG00000091704.9	Pancreas	1.636e+04
ENSG00000091704.9	Pancreas	6.017e+04
ENSG00000091704.9	Pancreas	7.121e+04
ENSG00000091704.9	Pancreas	2.331e+04
ENSG00000091704.9	Pancreas	7991
ENSG00000091704.9	Pancreas	7.838e+04
ENSG00000091704.9	Pancreas	4.367e+04
ENSG00000091704.9	Pancreas	2.348e+04
ENSG00000091704.9	Pancreas	5.693e+04
ENSG00000091704.9	Pancreas	8.878e+04
ENSG00000091704.9	Pancreas	7.267e+04
ENSG00000091704.9	Pancreas	2.537e+04
ENSG00000091704.9	Pancreas	2.366e+04
ENSG00000091704.9	Pancreas	5.016e+04
ENSG00000091704.9	Pancreas	3.153e+04
ENSG00000091704.9	Pancreas	6.233e+04
ENSG00000091704.9	Pancreas	6.008e+04
ENSG00000091704.9	Pancreas	6.931e+04
ENSG00000091704.9	Pancreas	6.822e+04
ENSG00000091704.9	Pancreas	5.789e+04
ENSG00000091704.9	Pancreas	3.93e+04
ENSG00000091704.9	Pancreas	6.547e+04
ENSG00000091704.9	Pancreas	8.472e+04
ENSG00000091704.9	Pancreas	2.939e+04
ENSG00000091704.9	Pancreas	3.204e+04
ENSG00000091704.9	Pancreas	6.37e+04
ENSG00000091704.9	Pancreas	3.587e+04
ENSG00000091704.9	Pancreas	4.388e+04
ENSG00000091704.9	Pancreas	8.079e+04
ENSG00000091704.9	Pancreas	7.48e+04
ENSG00000091704.9	Pancreas	5.865e+04
ENSG00000091704.9	Pancreas	8.18e+04
ENSG00000091704.9	Pancreas	2.657e+04
ENSG00000091704.9	Pancreas	5.087e+04
ENSG00000091704.9	Pancreas	6.755e+04
ENSG00000091704.9	Pancreas	2.64e+04
ENSG00000091704.9	Pancreas	5.583e+04
ENSG00000091704.9	Pancreas	5.291e+04
ENSG00000091704.9	Pancreas	5.181e+04
ENSG00000091704.9	Pancreas	2.176e+04
ENSG00000091704.9	Pancreas	6.484e+04
ENSG00000091704.9	Pancreas	2.737e+04
ENSG00000091704.9	Pancreas	4.232e+04
ENSG00000091704.9	Pancreas	3.406e+04
ENSG00000091704.9	Pancreas	3.586e+04
ENSG00000091704.9	Pancreas	6.028e+04
ENSG00000091704.9	Pancreas	3.315e+04
ENSG00000091704.9	Pancreas	3.676e+04
ENSG00000091704.9	Pancreas	6.423e+04
ENSG00000091704.9	Pancreas	7.202e+04
ENSG00000091704.9	Pancreas	8.415e+04
ENSG00000091704.9	Pancreas	7.369e+04
ENSG00000091704.9	Pancreas	1.888e+04
ENSG00000091704.9	Pancreas	1.156e+04
ENSG00000091704.9	Pancreas	3.308e+04
ENSG00000091704.9	Pancreas	2.249e+04
ENSG00000091704.9	Pancreas	3.214e+04
ENSG00000091704.9	Pancreas	8033
ENSG00000091704.9	Pancreas	2.738e+04
ENSG00000091704.9	Pancreas	6.586e+04
ENSG00000091704.9	Pancreas	5.157e+04
ENSG00000091704.9	Pancreas	4.352e+04
ENSG00000091704.9	Pancreas	5.286e+04
ENSG00000091704.9	Pancreas	6.475e+04
ENSG00000091704.9	Pancreas	5.218e+04
ENSG00000091704.9	Pancreas	4.873e+04
ENSG00000091704.9	Pancreas	5.099e+04
ENSG00000091704.9	Pancreas	5.63e+04
ENSG00000091704.9	Pancreas	4.386e+04
ENSG00000091704.9	Pancreas	5.247e+04
ENSG00000091704.9	Pancreas	2.213e+04
ENSG00000091704.9	Pancreas	1.484e+04
ENSG00000091704.9	Pancreas	4.227e+04
ENSG00000091704.9	Pancreas	2.705e+04
ENSG00000091704.9	Pancreas	6.893e+04
ENSG00000091704.9	Pancreas	3.993e+04
ENSG00000091704.9	Pancreas	1.012e+05
ENSG00000091704.9	Pancreas	4.13e+04
ENSG00000091704.9	Pancreas	2.188e+04
ENSG00000091704.9	Pancreas	2.232e+04
ENSG00000091704.9	Pancreas	4.798e+04
ENSG00000091704.9	Pancreas	6.761e+04
ENSG00000091704.9	Pancreas	5.749e+04
ENSG00000091704.9	Pancreas	4.492e+04
ENSG00000091704.9	Pancreas	4.691e+04
ENSG00000091704.9	Pancreas	3.492e+04
ENSG00000091704.9	Pancreas	7.864e+04
ENSG00000091704.9	Pancreas	1.998e+04
ENSG00000091704.9	Pancreas	5.774e+04
ENSG00000091704.9	Pancreas	6.172e+04
ENSG00000091704.9	Pancreas	6.116e+04
ENSG00000091704.9	Pancreas	4.622e+04
ENSG00000091704.9	Pancreas	4.148e+04
ENSG00000091704.9	Pancreas	8.213e+04
ENSG00000091704.9	Pancreas	4.602e+04
ENSG00000091704.9	Pancreas	5.01e+04
ENSG00000091704.9	Pancreas	2.648e+04
ENSG00000091704.9	Pancreas	6.208e+04
ENSG00000091704.9	Pancreas	1.536e+04
ENSG00000091704.9	Pancreas	2.651e+04
ENSG00000091704.9	Pancreas	5.086e+04
ENSG00000091704.9	Pancreas	5.809e+04
ENSG00000091704.9	Pancreas	2.006e+04
ENSG00000091704.9	Pancreas	6.613e+04
ENSG00000091704.9	Pancreas	6.181e+04
ENSG00000091704.9	Pancreas	4.612e+04
ENSG00000091704.9	Pancreas	6.8e+04
ENSG00000091704.9	Pancreas	6.894e+04
ENSG00000091704.9	Pancreas	4.222e+04
ENSG00000091704.9	Pancreas	2.357e+04
ENSG00000091704.9	Pancreas	5.298e+04
ENSG00000091704.9	Pancreas	4.622e+04
ENSG00000091704.9	Pancreas	3.782e+04
ENSG00000091704.9	Pancreas	4.671e+04
ENSG00000091704.9	Pancreas	2.245e+04
ENSG00000091704.9	Pancreas	3.594e+04
ENSG00000091704.9	Pancreas	8.396e+04
ENSG00000091704.9	Pancreas	4.564e+04
ENSG00000091704.9	Pancreas	2.319e+04
ENSG00000091704.9	Pancreas	2.773e+04
ENSG00000091704.9	Pancreas	7.252e+04
ENSG00000091704.9	Pancreas	6.01e+04
ENSG00000091704.9	Pancreas	5.986e+04
ENSG00000091704.9	Pancreas	5.979e+04
ENSG00000091704.9	Pancreas	4.571e+04
ENSG00000091704.9	Pancreas	5.664e+04
ENSG00000091704.9	Pancreas	4.341e+04
ENSG00000091704.9	Pancreas	5.829e+04
ENSG00000091704.9	Pancreas	6.484e+04
ENSG00000091704.9	Pancreas	4.188e+04
ENSG00000091704.9	Pancreas	6.858e+04
ENSG00000091704.9	Pancreas	7.324e+04
ENSG00000091704.9	Pancreas	2.415e+04
ENSG00000091704.9	Pancreas	5.329e+04
ENSG00000091704.9	Pancreas	5.438e+04
ENSG00000091704.9	Pancreas	6.607e+04
ENSG00000091704.9	Pancreas	5.231e+04
ENSG00000091704.9	Pancreas	4.122e+04
ENSG00000091704.9	Pancreas	4.794e+04
ENSG00000091704.9	Pancreas	5.116e+04
ENSG00000091704.9	Pancreas	6.465e+04
ENSG00000091704.9	Pancreas	4.295e+04
ENSG00000091704.9	Pancreas	5.788e+04
ENSG00000091704.9	Pancreas	5.019e+04
ENSG00000091704.9	Pancreas	6.566e+04
ENSG00000091704.9	Pancreas	3.172e+04
ENSG00000091704.9	Pancreas	2.442e+04
ENSG00000091704.9	Pancreas	6.52e+04
ENSG00000091704.9	Pancreas	6.895e+04
ENSG00000091704.9	Pancreas	5.983e+04
ENSG00000091704.9	Pancreas	4.774e+04
ENSG00000091704.9	Pancreas	4.647e+04
ENSG00000091704.9	Pancreas	7.128e+04
ENSG00000091704.9	Pancreas	6.267e+04
ENSG00000091704.9	Pancreas	2.641e+04
ENSG00000091704.9	Pancreas	1.008e+04
ENSG00000091704.9	Pancreas	3.238e+04
ENSG00000091704.9	Pancreas	8956
ENSG00000091704.9	Pancreas	6.692e+04
ENSG00000091704.9	Pancreas	5.287e+04
ENSG00000091704.9	Pancreas	3.781e+04
ENSG00000091704.9	Pancreas	3.668e+04
ENSG00000091704.9	Pancreas	5922
ENSG00000091704.9	Pancreas	7.405e+04
ENSG00000091704.9	Pancreas	6.703e+04
ENSG00000091704.9	Pancreas	4.326e+04
ENSG00000091704.9	Pancreas	8527
ENSG00000091704.9	Pancreas	2.776e+04
ENSG00000091704.9	Pancreas	5.506e+04
ENSG00000091704.9	Pancreas	5.099e+04
ENSG00000091704.9	Pancreas	7.218e+04
ENSG00000091704.9	Pancreas	4.024e+04
ENSG00000091704.9	Pancreas	6.184e+04
ENSG00000091704.9	Pancreas	3.395e+04
ENSG00000091704.9	Pancreas	6.381e+04
ENSG00000091704.9	Pancreas	6.667e+04
ENSG00000091704.9	Pancreas	6.41e+04
ENSG00000091704.9	Pancreas	4.073e+04
ENSG00000091704.9	Pancreas	5.491e+04
ENSG00000091704.9	Pancreas	7.941e+04
ENSG00000091704.9	Pancreas	5.503e+04
ENSG00000091704.9	Pancreas	4.817e+04
ENSG00000091704.9	Pancreas	4.342e+04
ENSG00000091704.9	Pancreas	5.938e+04
ENSG00000091704.9	Pancreas	4.179e+04
ENSG00000091704.9	Pancreas	5.597e+04
ENSG00000091704.9	Pancreas	2.665e+04
ENSG00000091704.9	Pancreas	7.211e+04
ENSG00000091704.9	Pancreas	4.303e+04
ENSG00000091704.9	Pancreas	1.522e+04
ENSG00000091704.9	Pancreas	3.341e+04
ENSG00000091704.9	Pancreas	6.746e+04
ENSG00000091704.9	Pancreas	5.354e+04
ENSG00000091704.9	Pancreas	9.009e+04
ENSG00000091704.9	Pancreas	5.609e+04
ENSG00000091704.9	Pancreas	4.968e+04
ENSG00000091704.9	Pancreas	6.532e+04
ENSG00000091704.9	Pancreas	5.232e+04
ENSG00000091704.9	Pancreas	6.935e+04
ENSG00000091704.9	Pancreas	2.27e+04
ENSG00000091704.9	Pancreas	6.904e+04
ENSG00000091704.9	Pancreas	5.904e+04
ENSG00000091704.9	Pancreas	6.595e+04
ENSG00000091704.9	Pancreas	8.788e+04
ENSG00000091704.9	Pancreas	3.202e+04
ENSG00000091704.9	Pancreas	6.069e+04
ENSG00000091704.9	Pancreas	6.925e+04
ENSG00000091704.9	Pancreas	3.773e+04
ENSG00000091704.9	Pancreas	2.533e+04
ENSG00000091704.9	Pancreas	7.643e+04
ENSG00000091704.9	Pancreas	6.476e+04
ENSG00000091704.9	Pancreas	6.097e+04
ENSG00000091704.9	Pancreas	5.474e+04
ENSG00000091704.9	Pancreas	4.656e+04
ENSG00000091704.9	Pancreas	5.772e+04
ENSG00000091704.9	Pancreas	6.623e+04
ENSG00000091704.9	Pancreas	4.952e+04
ENSG00000091704.9	Pancreas	5.788e+04
ENSG00000091704.9	Pancreas	4.459e+04
ENSG00000091704.9	Pancreas	8407
ENSG00000091704.9	Pancreas	6.256e+04
ENSG00000091704.9	Pancreas	7.059e+04
ENSG00000091704.9	Pancreas	4.725e+04
ENSG00000204983.13	Pancreas	5.335e+04
ENSG00000204983.13	Pancreas	1.456e+05
ENSG00000204983.13	Pancreas	9.504e+04
ENSG00000204983.13	Pancreas	4.722e+04
ENSG00000204983.13	Pancreas	9.715e+04
ENSG00000204983.13	Pancreas	1.052e+05
ENSG00000204983.13	Pancreas	9.42e+04
ENSG00000204983.13	Pancreas	2.006e+05
ENSG00000204983.13	Pancreas	1.431e+05
ENSG00000204983.13	Pancreas	4.133e+04
ENSG00000204983.13	Pancreas	1.513e+05
ENSG00000204983.13	Pancreas	1.583e+05
ENSG00000204983.13	Pancreas	9.166e+04
ENSG00000204983.13	Pancreas	3.136e+04
ENSG00000204983.13	Pancreas	1.059e+05
ENSG00000204983.13	Pancreas	7.41e+04
ENSG00000204983.13	Pancreas	6.315e+04
ENSG00000204983.13	Pancreas	1.143e+05
ENSG00000204983.13	Pancreas	1.503e+05
ENSG00000204983.13	Pancreas	1.693e+05
ENSG00000204983.13	Pancreas	1.13e+05
ENSG00000204983.13	Pancreas	6.342e+04
ENSG00000204983.13	Pancreas	7.104e+04
ENSG00000204983.13	Pancreas	3.724e+04
ENSG00000204983.13	Pancreas	7.986e+04
ENSG00000204983.13	Pancreas	9.69e+04
ENSG00000204983.13	Pancreas	8.712e+04
ENSG00000204983.13	Pancreas	3.226e+04
ENSG00000204983.13	Pancreas	3.311e+04
ENSG00000204983.13	Pancreas	1.21e+05
ENSG00000204983.13	Pancreas	6.693e+04
ENSG00000204983.13	Pancreas	6.732e+04
ENSG00000204983.13	Pancreas	3.185e+04
ENSG00000204983.13	Pancreas	3.285e+04
ENSG00000204983.13	Pancreas	5.192e+04
ENSG00000204983.13	Pancreas	2.541e+04
ENSG00000204983.13	Pancreas	1.96e+05
ENSG00000204983.13	Pancreas	8.298e+04
ENSG00000204983.13	Pancreas	1.142e+05
ENSG00000204983.13	Pancreas	3.354e+04
ENSG00000204983.13	Pancreas	6.926e+04
ENSG00000204983.13	Pancreas	8.25e+04
ENSG00000204983.13	Pancreas	8.385e+04
ENSG00000204983.13	Pancreas	7.073e+04
ENSG00000204983.13	Pancreas	1.355e+05
ENSG00000204983.13	Pancreas	1.453e+05
ENSG00000204983.13	Pancreas	5.857e+04
ENSG00000204983.13	Pancreas	4.387e+04
ENSG00000204983.13	Pancreas	6.385e+04
ENSG00000204983.13	Pancreas	3.34e+04
ENSG00000204983.13	Pancreas	3.411e+04
ENSG00000204983.13	Pancreas	9553
ENSG00000204983.13	Pancreas	3.298e+04
ENSG00000204983.13	Pancreas	5.039e+04
ENSG00000204983.13	Pancreas	9.62e+04
ENSG00000204983.13	Pancreas	7.109e+04
ENSG00000204983.13	Pancreas	8.135e+04
ENSG00000204983.13	Pancreas	1.47e+05
ENSG00000204983.13	Pancreas	8.841e+04
ENSG00000204983.13	Pancreas	1.17e+05
ENSG00000204983.13	Pancreas	3.407e+04
ENSG00000204983.13	Pancreas	1.028e+05
ENSG00000204983.13	Pancreas	3.501e+04
ENSG00000204983.13	Pancreas	8.66e+04
ENSG00000204983.13	Pancreas	1.042e+05
ENSG00000204983.13	Pancreas	4.243e+04
ENSG00000204983.13	Pancreas	8.272e+04
ENSG00000204983.13	Pancreas	6.289e+04
ENSG00000204983.13	Pancreas	6.055e+04
ENSG00000204983.13	Pancreas	7.879e+04
ENSG00000204983.13	Pancreas	6.647e+04
ENSG00000204983.13	Pancreas	1.27e+05
ENSG00000204983.13	Pancreas	5.662e+04
ENSG00000204983.13	Pancreas	1.404e+05
ENSG00000204983.13	Pancreas	1.938e+05
ENSG00000204983.13	Pancreas	1.118e+05
ENSG00000204983.13	Pancreas	5.371e+04
ENSG00000204983.13	Pancreas	7.084e+04
ENSG00000204983.13	Pancreas	8.476e+04
ENSG00000204983.13	Pancreas	7.942e+04
ENSG00000204983.13	Pancreas	1.041e+05
ENSG00000204983.13	Pancreas	2.443e+04
ENSG00000204983.13	Pancreas	1.444e+05
ENSG00000204983.13	Pancreas	1.657e+05
ENSG00000204983.13	Pancreas	1.368e+05
ENSG00000204983.13	Pancreas	7.083e+04
ENSG00000204983.13	Pancreas	3.835e+04
ENSG00000204983.13	Pancreas	8.611e+04
ENSG00000204983.13	Pancreas	1.018e+05
ENSG00000204983.13	Pancreas	9.56e+04
ENSG00000204983.13	Pancreas	6.291e+04
ENSG00000204983.13	Pancreas	1.339e+05
ENSG00000204983.13	Pancreas	3.679e+04
ENSG00000204983.13	Pancreas	3.782e+04
ENSG00000204983.13	Pancreas	7.67e+04
ENSG00000204983.13	Pancreas	4.935e+04
ENSG00000204983.13	Pancreas	1.782e+05
ENSG00000204983.13	Pancreas	1.222e+05
ENSG00000204983.13	Pancreas	9.259e+04
ENSG00000204983.13	Pancreas	9.182e+04
ENSG00000204983.13	Pancreas	4.736e+04
ENSG00000204983.13	Pancreas	1.359e+05
ENSG00000204983.13	Pancreas	8.222e+04
ENSG00000204983.13	Pancreas	1.434e+05
ENSG00000204983.13	Pancreas	3.886e+04
ENSG00000204983.13	Pancreas	2.84e+04
ENSG00000204983.13	Pancreas	1.461e+05
ENSG00000204983.13	Pancreas	1.935e+05
ENSG00000204983.13	Pancreas	3.703e+04
ENSG00000204983.13	Pancreas	1.185e+04
ENSG00000204983.13	Pancreas	1.169e+05
ENSG00000204983.13	Pancreas	8.379e+04
ENSG00000204983.13	Pancreas	2.768e+04
ENSG00000204983.13	Pancreas	9.063e+04
ENSG00000204983.13	Pancreas	1.122e+05
ENSG00000204983.13	Pancreas	6.16e+04
ENSG00000204983.13	Pancreas	5.914e+04
ENSG00000204983.13	Pancreas	7.137e+04
ENSG00000204983.13	Pancreas	6.021e+04
ENSG00000204983.13	Pancreas	1.958e+04
ENSG00000204983.13	Pancreas	1.239e+05
ENSG00000204983.13	Pancreas	1.01e+05
ENSG00000204983.13	Pancreas	1.418e+05
ENSG00000204983.13	Pancreas	1.189e+05
ENSG00000204983.13	Pancreas	4.919e+04
ENSG00000204983.13	Pancreas	5.868e+04
ENSG00000204983.13	Pancreas	8.501e+04
ENSG00000204983.13	Pancreas	1.471e+05
ENSG00000204983.13	Pancreas	8.861e+04
ENSG00000204983.13	Pancreas	3.73e+04
ENSG00000204983.13	Pancreas	8.706e+04
ENSG00000204983.13	Pancreas	9.692e+04
ENSG00000204983.13	Pancreas	6.692e+04
ENSG00000204983.13	Pancreas	1.148e+05
ENSG00000204983.13	Pancreas	1.262e+05
ENSG00000204983.13	Pancreas	1.22e+05
ENSG00000204983.13	Pancreas	1.465e+05
ENSG00000204983.13	Pancreas	8.067e+04
ENSG00000204983.13	Pancreas	9.039e+04
ENSG00000204983.13	Pancreas	1.089e+05
ENSG00000204983.13	Pancreas	6.564e+04
ENSG00000204983.13	Pancreas	9.114e+04
ENSG00000204983.13	Pancreas	7.887e+04
ENSG00000204983.13	Pancreas	5.136e+04
ENSG00000204983.13	Pancreas	3.518e+04
ENSG00000204983.13	Pancreas	1.159e+05
ENSG00000204983.13	Pancreas	3.066e+04
ENSG00000204983.13	Pancreas	1.644e+05
ENSG00000204983.13	Pancreas	6.284e+04
ENSG00000204983.13	Pancreas	4.355e+04
ENSG00000204983.13	Pancreas	6.662e+04
ENSG00000204983.13	Pancreas	6.42e+04
ENSG00000204983.13	Pancreas	2.845e+04
ENSG00000204983.13	Pancreas	1.356e+05
ENSG00000204983.13	Pancreas	1.867e+05
ENSG00000204983.13	Pancreas	1.345e+05
ENSG00000204983.13	Pancreas	1.148e+05
ENSG00000204983.13	Pancreas	4.114e+04
ENSG00000204983.13	Pancreas	2.944e+04
ENSG00000204983.13	Pancreas	4.554e+04
ENSG00000204983.13	Pancreas	2.4e+04
ENSG00000204983.13	Pancreas	6.967e+04
ENSG00000204983.13	Pancreas	1.343e+04
ENSG00000204983.13	Pancreas	4.67e+04
ENSG00000204983.13	Pancreas	1.256e+05
ENSG00000204983.13	Pancreas	8.648e+04
ENSG00000204983.13	Pancreas	6.409e+04
ENSG00000204983.13	Pancreas	8.502e+04
ENSG00000204983.13	Pancreas	7.753e+04
ENSG00000204983.13	Pancreas	9.124e+04
ENSG00000204983.13	Pancreas	1.024e+05
ENSG00000204983.13	Pancreas	5.24e+04
ENSG00000204983.13	Pancreas	8.823e+04
ENSG00000204983.13	Pancreas	8.646e+04
ENSG00000204983.13	Pancreas	1.154e+05
ENSG00000204983.13	Pancreas	4.11e+04
ENSG00000204983.13	Pancreas	3.757e+04
ENSG00000204983.13	Pancreas	5.614e+04
ENSG00000204983.13	Pancreas	6.354e+04
